"GEO_ID","NAME","P1_001N","P1_002N","P1_003N","P1_004N","P1_005N","P1_006N","P1_007N","P1_008N","P1_009N","P1_010N","P1_011N","P1_012N","P1_013N","P1_014N","P1_015N","P1_016N","P1_017N","P1_018N","P1_019N","P1_020N","P1_021N","P1_022N","P1_023N","P1_024N","P1_025N","P1_026N","P1_027N","P1_028N","P1_029N","P1_030N","P1_031N","P1_032N","P1_033N","P1_034N","P1_035N","P1_036N","P1_037N","P1_038N","P1_039N","P1_040N","P1_041N","P1_042N","P1_043N","P1_044N","P1_045N","P1_046N","P1_047N","P1_048N","P1_049N","P1_050N","P1_051N","P1_052N","P1_053N","P1_054N","P1_055N","P1_056N","P1_057N","P1_058N","P1_059N","P1_060N","P1_061N","P1_062N","P1_063N","P1_064N","P1_065N","P1_066N","P1_067N","P1_068N","P1_069N","P1_070N","P1_071N",
"1400000US36103190708","Census Tract 1907.08, Suffolk County, New York","2580","2476","2342","28","10","30","0","66","104","101","5","16","25","0","51","0","0","0","1","1","0","0","0","2","0","3","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36103190709","Census Tract 1907.09, Suffolk County, New York","3101","2811","1480","79","746","54","0","452","290","272","18","8","12","1","200","19","0","0","3","2","0","8","1","0","0","17","3","0","0","2","1","0","6","0","0","0","2","0","0","3","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36103190710","Census Tract 1907.10, Suffolk County, New York","1894","1673","1189","66","21","33","0","364","221","217","12","8","11","0","168","0","1","0","9","0","0","4","0","3","1","3","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36103190711","Census Tract 1907.11, Suffolk County, New York","3951","3647","3276","42","32","62","0","235","304","285","21","14","26","0","214","0","1","0","4","2","0","3","0","0","0","18","3","0","0","0","1","0","14","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36103190712","Census Tract 1907.12, Suffolk County, New York","1960","1822","1669","26","1","57","1","68","138","137","25","1","22","0","83","0","0","0","0","0","0","3","1","2","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36103190713","Census Tract 1907.13, Suffolk County, New York","2245","2104","1902","21","5","56","5","115","141","135","10","1","19","0","105","0","0","0","0","0","0","0","0","0","0","6","4","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36103190714","Census Tract 1907.14, Suffolk County, New York","3254","3003","2413","214","33","91","0","252","251","241","26","11","38","3","141","0","1","0","10","4","0","4","0","3","0","9","2","0","0","1","0","0","5","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36103190801","Census Tract 1908.01, Suffolk County, New York","2263","2103","1845","44","13","67","0","134","160","151","10","8","21","0","107","1","0","0","1","0","0","0","0","3","0","8","0","2","0","4","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36103190802","Census Tract 1908.02, Suffolk County, New York","2287","2146","1468","195","40","64","0","379","141","131","8","7","26","0","73","8","4","1","1","0","0","1","0","2","0","6","2","0","0","2","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","3","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0",
"1400000US36103200901","Census Tract 2009.01, Suffolk County, New York","1500","1413","1269","24","14","24","1","81","87","83","5","3","15","0","53","3","0","0","4","0","0","0","0","0","0","3","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36103200903","Census Tract 2009.03, Suffolk County, New York","2275","2098","1622","216","11","49","3","197","177","158","30","11","17","0","79","8","1","0","6","0","0","4","0","2","0","16","3","0","1","4","0","0","3","0","0","0","0","0","0","0","5","0","0","0","0","0","3","0","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36103200904","Census Tract 2009.04, Suffolk County, New York","2701","2366","1504","35","15","31","0","781","335","323","3","11","21","0","277","2","0","0","4","0","0","5","0","0","0","12","0","2","0","0","0","0","9","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36103200905","Census Tract 2009.05, Suffolk County, New York","1941","1796","1556","33","17","49","6","135","145","144","5","8","17","0","92","3","2","0","3","0","0","8","3","3","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36103200906","Census Tract 2009.06, Suffolk County, New York","2696","2437","1906","55","19","64","1","392","259","248","14","11","22","0","184","0","2","0","3","0","0","10","0","2","0","11","4","0","0","5","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36103201005","Census Tract 2010.05, Suffolk County, New York","2676","2262","1233","205","43","45","0","736","414","392","16","9","18","0","311","3","0","3","9","0","0","23","0","0","0","20","0","0","0","1","0","0","16","0","0","0","0","0","2","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36103201006","Census Tract 2010.06, Suffolk County, New York","2192","2056","1866","47","0","31","2","110","136","131","4","4","12","0","100","0","0","0","4","1","0","0","0","6","0","5","1","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36103201007","Census Tract 2010.07, Suffolk County, New York","2024","1853","1580","41","9","33","0","190","171","168","8","0","16","0","139","0","0","0","5","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36103201008","Census Tract 2010.08, Suffolk County, New York","2294","2072","1699","47","7","29","5","285","222","209","7","24","18","2","144","5","0","0","3","0","0","0","0","3","3","10","5","0","0","0","0","0","0","3","0","0","0","0","2","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","1",
"1400000US36103201009","Census Tract 2010.09, Suffolk County, New York","5369","4602","3149","101","55","95","0","1202","767","754","27","21","26","0","621","3","0","0","19","1","0","33","1","1","1","11","0","1","0","4","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36103201010","Census Tract 2010.10, Suffolk County, New York","2717","2395","2017","26","18","33","1","300","322","304","20","16","24","0","234","0","1","0","8","0","0","1","0","0","0","12","0","1","0","2","4","0","4","0","0","0","1","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","1","0","0","0","0","0","0",
"1400000US36103201200","Census Tract 2012, Suffolk County, New York","560","524","288","125","2","8","0","101","36","29","6","5","2","0","11","0","0","0","1","0","0","4","0","0","0","7","3","0","0","0","0","0","3","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36103990100","Census Tract 9901, Suffolk County, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36105950100","Census Tract 9501, Sullivan County, New York","3366","3164","3007","47","10","44","0","56","202","181","14","58","17","0","84","1","0","0","3","0","0","3","0","1","0","20","9","0","3","1","0","0","4","1","1","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36105950201","Census Tract 9502.01, Sullivan County, New York","2092","1900","1768","48","8","23","0","53","192","175","22","63","14","0","63","2","1","0","9","0","0","1","0","0","0","15","7","1","0","1","0","0","4","0","0","0","0","0","1","0","0","1","0","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0",
"1400000US36105950202","Census Tract 9502.02, Sullivan County, New York","1198","1125","1044","14","2","31","0","34","73","66","3","14","2","0","42","1","0","0","0","0","0","4","0","0","0","6","0","2","0","1","0","0","2","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36105950300","Census Tract 9503, Sullivan County, New York","1161","1093","1029","21","12","10","2","19","68","63","6","8","7","0","33","1","2","0","2","0","0","2","0","2","0","5","3","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36105950400","Census Tract 9504, Sullivan County, New York","2989","2808","2624","31","6","63","2","82","181","176","18","37","27","0","87","4","0","0","0","0","0","2","0","1","0","5","1","0","0","1","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36105950500","Census Tract 9505, Sullivan County, New York","3075","2723","2197","121","30","63","1","311","352","338","46","54","17","0","193","5","1","1","12","0","0","3","0","2","4","14","5","0","0","2","2","0","1","3","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36105950600","Census Tract 9506, Sullivan County, New York","1652","1455","1269","72","8","31","0","75","197","188","31","40","5","0","103","0","3","1","4","0","0","0","0","1","0","9","3","2","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36105950701","Census Tract 9507.01, Sullivan County, New York","3215","2784","1783","325","54","50","1","571","431","413","72","48","3","0","240","9","0","3","24","0","0","13","0","1","0","15","2","0","0","6","1","0","5","0","0","0","0","0","1","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0",
"1400000US36105950702","Census Tract 9507.02, Sullivan County, New York","2217","1878","1154","249","25","33","0","417","339","320","60","21","6","0","184","3","0","1","41","1","0","2","1","0","0","17","5","0","0","2","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36105950801","Census Tract 9508.01, Sullivan County, New York","2324","2113","1634","197","3","71","1","207","211","209","34","32","13","0","113","6","5","0","5","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36105950802","Census Tract 9508.02, Sullivan County, New York","2251","2028","1727","134","13","43","0","111","223","206","29","39","20","0","97","1","0","0","19","0","0","0","0","1","0","16","3","0","0","4","5","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36105950900","Census Tract 9509, Sullivan County, New York","3518","3098","1842","330","17","98","1","810","420","402","35","15","15","0","307","7","1","0","14","0","0","3","0","1","4","18","5","0","0","2","4","0","6","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36105951000","Census Tract 9510, Sullivan County, New York","2315","1962","1271","323","11","43","4","310","353","331","67","13","9","0","214","5","1","0","17","0","0","5","0","0","0","16","6","3","0","5","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","5","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0",
"1400000US36105951100","Census Tract 9511, Sullivan County, New York","3784","3604","2060","1046","22","51","2","423","180","167","27","23","10","1","94","2","0","0","7","0","0","0","1","0","2","13","7","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36105951201","Census Tract 9512.01, Sullivan County, New York","4319","3907","3489","171","19","70","0","158","412","394","43","92","30","0","198","3","0","0","25","0","0","0","0","3","0","16","4","2","0","4","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36105951202","Census Tract 9512.02, Sullivan County, New York","4214","3766","3360","149","18","32","0","207","448","414","82","65","16","1","219","2","2","2","18","0","0","4","0","3","0","34","18","0","0","10","2","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36105951301","Census Tract 9513.01, Sullivan County, New York","1756","1603","1441","59","11","40","1","51","153","145","22","27","11","0","75","2","0","1","4","0","0","3","0","0","0","8","3","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36105951302","Census Tract 9513.02, Sullivan County, New York","2366","2091","1837","121","6","47","0","80","275","255","52","36","8","0","129","4","8","0","16","0","0","0","0","0","2","19","2","1","0","9","1","0","2","0","0","2","0","0","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0",
"1400000US36105951500","Census Tract 9515, Sullivan County, New York","2898","2620","2006","221","18","64","0","311","278","266","46","22","2","0","151","13","6","0","16","2","1","5","0","0","2","11","6","0","0","2","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36105951600","Census Tract 9516, Sullivan County, New York","3400","3021","2155","478","20","79","2","287","379","354","92","47","19","2","169","1","0","0","16","0","0","7","1","0","0","23","13","0","0","2","2","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36105951701","Census Tract 9517.01, Sullivan County, New York","3443","3113","2515","227","8","127","2","234","330","313","44","51","19","0","174","5","0","4","14","0","0","2","0","0","0","15","2","1","1","4","1","0","2","3","0","0","0","0","0","0","0","1","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36105951702","Census Tract 9517.02, Sullivan County, New York","808","766","707","18","0","23","1","17","42","40","9","8","0","0","22","0","0","0","1","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36105951801","Census Tract 9518.01, Sullivan County, New York","3008","2665","1389","803","22","130","3","318","343","313","69","20","10","2","156","10","1","3","39","1","0","0","0","0","2","22","9","0","0","5","1","0","2","0","3","0","0","0","1","0","0","0","1","0","0","0","7","1","0","5","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0",
"1400000US36105951802","Census Tract 9518.02, Sullivan County, New York","3801","3338","1282","1231","22","181","3","619","463","445","132","37","11","2","191","23","2","2","36","0","0","7","0","2","0","14","6","1","0","4","0","0","1","0","0","0","0","0","0","0","0","0","2","0","0","0","4","0","0","2","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0",
"1400000US36105951900","Census Tract 9519, Sullivan County, New York","1546","1383","1171","46","5","15","0","146","163","146","18","23","6","1","79","1","2","0","4","0","0","10","1","0","1","15","3","2","0","1","1","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36105952000","Census Tract 9520, Sullivan County, New York","2413","2253","2090","57","12","20","3","71","160","147","17","23","9","1","89","3","1","0","3","0","0","1","0","0","0","13","0","1","0","5","0","0","2","0","0","0","0","0","2","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36105952100","Census Tract 9521, Sullivan County, New York","2203","2049","1813","148","9","22","0","57","154","144","11","20","13","0","86","1","0","0","8","0","0","0","3","0","2","9","0","0","0","2","1","0","4","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0",
